TIMESTAMP,NEE,VPD,USTAR,TA,SW_IN,H,LE
201012100300,2.059,1.74933,0.4651,12.8,-2.02,-33.56,9.846
201012100330,2.009,1.96949,0.4505,12.96,-2.02,-27.63,6.263
201012100400,1.617,1.97316,0.4585,12.85,-2.02,-26.49,7.704
201012100430,1.758,1.95863,0.5045,12.68,-2.02,-35.08,8.158
201012100500,1.506,1.95346,0.5088,12.56,-2.02,-30.86,7.599
201012100530,0.77,1.94016,0.4528,12.49,-2.02,-22.38,7.515
201012100600,2.817,1.76755,0.4386,12.18,-2.02,-30.93,3.941
201012100630,3.115,1.55666,0.3948,11.75,-2.02,-32.06,3.455
201012100700,2.378,1.57312,0.5375,11.63,-2.02,-37.95,7.495
201012100730,1.791,1.61509,0.4417,11.46,-1.64,-20.49,6.861
201012100800,-0.496,1.55282,0.3959,11.29,10.29,-30.27,6.093
201012100830,0.083,1.5726,0.4602,11.3,58.55,-16.18,16.9
201012100900,-3.189,1.99725,0.5115,11.9,124.89,-6.708,30.14
201012100930,-6.43,2.70101,0.6134,12.68,192.33,17.56,54.86
201012101000,-8.413,2.89474,0.6306,12.93,221.45,31.69,79.83
201012101030,-7.023,3.08793,0.4932,13.24,191.7,18.85,52.31
201012101100,-5.876,3.6795,0.5062,13.94,174.73,2.43,52.35
201012101130,-7.869,3.8893,0.5157,14.4,232.4,4.506,49.08
201012101200,-12.394,4.9963,0.6569,15.64,416.51,58.67,138.9
201012101230,-10.726,5.67477,0.615,16.32,412.81,58.74,124.4
201012101300,-6.262,6.69449,0.6077,17.29,318.51,15.66,87.11
201012101330,-4.064,6.31375,0.4972,17.38,175.53,-12.23,53.39
201012101400,-5.774,6.61069,0.4714,17.7,190.9,-21.71,-9999
201012101430,-3.903,7.29058,0.483,17.84,146.68,-17.15,68.45
201012101500,-3.629,6.91518,0.4317,17.79,142.25,-17.42,54.81
201012101530,0.578,6.42225,0.4047,17.64,83.38,-21.64,49.36
201012101600,-9999,5.81558,0.4372,17.23,50.97,-13.89,38.61
201012101630,1.691,5.69064,0.4326,17.14,58.46,-20.16,34.38
201012101700,3.774,4.67112,0.509,16.13,16.28,-38.86,21.92
201012101730,4.421,3.96976,0.4448,15.38,-1.19,-34.59,15.87
201012101800,3.237,3.48404,0.4277,14.95,-2.02,-36.41,20.44
201012101830,3.528,3.30581,0.3132,14.62,-2.02,-23.01,9.717
201012101900,2.948,3.19439,0.3857,14.5,-2.02,-29.97,10.24
201012101930,4.214,3.13088,0.4651,14.48,-2.02,-33.54,8.694
201012102000,2.459,3.12506,0.4335,14.37,-2.02,-22.19,10.24
201012102030,2.583,2.95631,0.4852,14.09,-2.02,-35.51,8.153
201012102100,1.552,2.56932,0.3907,13.61,-2.02,-23.63,4.702
201012102130,3.557,2.13674,0.4582,13.24,-2.02,-35.7,-2.417
201012102200,1.602,1.94307,0.4221,13.07,-2.02,-22.91,0.1102
201012102230,2.224,1.87912,0.5038,12.93,-2.02,-30.27,0.2646
201012102300,2.929,1.81764,0.5185,12.79,-2.02,-33.35,0.1504
201012102330,1.045,1.66342,0.4605,12.53,-2.02,-20.75,4.864
201012110000,1.484,1.41653,0.345,12.04,-2.02,-20.22,-0.5393
201012110030,3.168,1.3595,0.4536,11.86,-2.02,-28.29,1.514
201012110100,1.049,1.49231,0.4678,11.91,-2.02,-26.5,-1.343
201012110130,2.693,1.54133,0.56,11.83,-2.02,-33.23,0.271
201012110200,1.913,1.61411,0.5651,11.81,-2.02,-29.97,7.142
201012110230,2.517,1.62168,0.5673,11.7,-2.02,-34.01,0.9932
201012110300,3.613,1.56203,0.5774,11.51,-2.02,-39.75,-0.8591
201012110330,3.428,1.47543,0.5466,11.32,-2.02,-36.48,-4.042
201012110400,2.53,1.29169,0.4218,10.98,-2.02,-23.83,0.864
201012110430,0.914,1.22515,0.3366,10.84,-2.02,-20.65,1.793
201012110500,3.888,1.26873,0.5752,10.91,-2.02,-33.46,0.4135
201012110530,-9999,1.39667,0.6183,11.08,-2.02,-29.61,3.186
201012110600,0.192,1.4864,0.691,11.16,-1.57,-19.52,11.36
201012110630,2.543,1.5316,0.569,11.2,-0.92,-12.88,13.64
201012110700,3,1.57465,0.6519,11.23,-1.03,-20.34,18.04
201012110730,-9999,1.55525,0.4921,11.21,-0.12,9.615,14.37
201012110800,2.242,1.38582,0.5047,10.92,7.38,-6.881,12.48
201012110830,0.33,1.49268,0.4114,11.01,32.87,-5.019,16.33
201012110900,-0.471,1.6505,0.3601,11.18,45.3,-3.327,26.3
201012110930,0.039,1.79734,0.4316,11.32,60.27,-19.25,25.62
201012111000,-3.832,1.91969,0.4835,11.46,87.2,2.596,12.28
201012111030,-2.625,2.09741,0.5121,11.59,102.44,6.438,35.01
201012111100,-3.695,2.13878,0.6132,11.68,141.21,15.33,47.55
201012111130,-4.202,2.15153,0.6301,11.77,121.4,13.13,42.63
201012111200,-4.626,2.22969,0.6758,11.86,168.22,22.31,55.81
201012111230,-6.117,2.33791,0.6189,12.04,163.78,26.57,55.13
201012111300,-6.653,2.4532,0.566,12.25,207.32,56.58,76.68
201012111330,-5.185,2.62669,0.58,12.48,190.89,25.76,53.43
201012111400,-5.362,2.61483,0.507,12.47,162.64,17.64,41.39
201012111430,-4.847,2.76796,0.4482,12.75,218.37,16.39,37.36
201012111500,-5.558,2.91455,0.4253,12.94,188.1,18.12,38.13
201012111530,-4.704,2.86795,0.4227,13.05,147.94,9.279,37.24
201012111600,-1.69,2.75702,0.3869,13.01,100.7,-3.12,31.65
201012111630,-1.249,2.56342,0.2908,12.84,57.84,-8.124,14.73
201012111700,1.648,2.14495,0.2224,12.34,14.16,-10.13,7.983
201012111730,1.962,1.72299,0.1454,11.72,-1.86,-8.498,0.6725
201012111800,2.683,1.36862,0.133,11.12,-2.02,-8.807,-0.0733
201012111830,2.43,1.17186,0.1586,10.94,-2.02,-9.482,0.2177
201012111900,3.21,1.15807,0.186,10.88,-2.02,-15.36,0.9319
201012111930,3.458,1.17158,0.1995,10.72,-2.02,-17.34,-0.3656
201012112000,1.412,1.00175,0.1561,10.25,-2.02,-7.262,-1.059
201012112030,1.671,0.80205,0.1587,9.84,-2.02,-8.781,-1.44
201012112100,2.044,0.715801,0.1412,9.59,-2.02,-11.31,-1.895
201012112130,0.821,0.663459,0.08085,9.33,-2.02,-4.275,1.36
201012112200,1.457,0.566048,0.07399,8.7,-2.02,0.6552,-0.05012
201012112230,-9999,0.472906,0.05469,8.09,-2,1.579,6.001
201012112300,-9999,0.384431,0.05312,8.01,-1.91,3.215,-3.574
201012112330,-9999,0.356269,0.1886,8,-1.66,8.723,-2.07
201012120000,-9999,0.339179,0.1223,8.05,-1.99,4.853,-25.33
201012120030,-9999,0.305888,0.1068,7.9,-2.01,-4.203,-12.72
201012120100,-9999,0.272848,0.2299,7.9,-2.01,-3.254,-9999
201012120130,-9999,0.280708,0.1418,8.26,-2.02,-8.87,-16.7
201012120200,-9999,0.280196,0.07953,7.95,-2.02,-0.7168,6.715
201012120230,-9999,0.259477,0.1028,7.57,-2.02,-3.435,-9999
201012120300,-9999,0.235613,0.08936,7.32,-2.02,-0.8364,-9999
201012120330,-9999,0.22673,0.07382,7.08,-1.99,-1.919,-9999
201012120400,-9999,0.204,0.2004,7.04,-1.85,-2.984,-9999
201012120430,-9999,0.202129,0.2286,7.05,-1.41,-6.242,-9999
201012120500,-9999,0.178794,0.2683,6.79,-0.71,0.7024,-9999
201012120530,-9999,0.16967,0.1829,6.77,-0.33,0.805,-9999
201012120600,-9999,0.154341,0.2516,6.72,-0.18,3.14,62.67
201012120630,-3.346,0.149631,0.1536,6.74,-0.22,1.615,-9999
201012120700,-9999,0.135269,0.192,6.89,-0.16,-6.994,-9999
201012120730,-9999,0.139206,0.1296,6.99,0.27,4.635,6.18
201012120800,-9999,0.131736,0.148,7.05,4.42,-1.494,-0.8478
201012120830,-9999,0.131833,0.1186,6.95,15.11,6.638,-9999
201012120900,-9999,0.120102,0.2826,6.86,59.76,12.13,-9999
201012120930,-9999,0.106084,0.2452,6.98,67.46,2.701,-9999
201012121000,-9999,0.104275,0.158,7.29,83.6,21.53,-9999
201012121030,-9999,0.108895,0.3438,7.5,76.81,14.4,-9999
201012121100,-9999,0.10724,0.3139,7.7,89.01,15.11,-13.52
201012121130,-4.464,0.115699,0.2132,7.84,118.84,16.2,5.999
201012121200,-10.549,0.108713,0.3058,7.9,99.92,20.72,19.54
201012121230,-6.474,0.106026,0.2887,8.12,99.39,28.97,27.16
201012121300,-2.686,0.134621,0.1671,8.29,69.33,7.402,15.81
201012121330,-4.818,0.132412,0.2434,8.41,82.54,18.01,16.17
201012121400,-4.809,0.146744,0.1437,8.52,74.45,18.77,23.65
201012121430,-5.445,0.133404,0.3022,8.52,80.71,22.61,17.98
201012121500,-2.646,0.130599,0.3232,8.58,71.82,22.08,19.35
201012121530,-2.581,0.129423,0.3241,8.83,69.54,8.335,9.601
201012121600,-9999,0.134273,0.288,8.99,43.97,-11.82,2.267
201012121630,0.304,0.133411,0.3202,9.15,19.92,-7.103,0.354
201012121700,0.855,0.129333,0.4373,9.76,5.32,-11.86,13.37
201012121730,3.861,0.206926,0.2105,10.13,-0.4,-15.08,4.108
201012121800,2.385,0.237716,0.3398,9.51,-1.92,5.542,5.372
201012121830,1.474,0.216792,0.4901,9.14,-1.09,1.497,3.195
201012121900,0.169,0.214038,0.3242,9.03,-0.58,1.246,-0.6021
201012121930,1.099,0.213463,0.2851,9.07,-0.55,0.6536,-1.861
201012122000,1.011,0.223545,0.3311,9.05,-0.35,3.23,2.218
201012122030,0.97,0.223421,0.3801,8.89,-0.35,5.334,3.563
201012122100,2.249,0.218418,0.2853,8.86,-0.95,-0.3304,0.8164
201012122130,1.766,0.228966,0.1812,8.88,-1.72,-2.337,0.7671
201012122200,0.616,0.241326,0.04882,8.8,-2.01,-0.2938,0.6337
201012122230,0.021,0.250715,0.04325,8.62,-1.97,-0.08171,0.318
201012122300,-0.524,0.244522,0.07625,8.45,-1.94,0.1642,0.7694
201012122330,-9999,0.229216,0.05834,8.25,-2,-2.074,-0.5791
201012130000,-9999,0.205085,0.1527,8.32,-0.61,2.472,-2.098
201012130030,-9999,0.204682,0.1253,8.37,-0.75,4.831,0.5652
201012130100,-1.078,0.188378,0.1423,8.3,-0.36,2.192,-3.021
201012130130,-9999,0.165491,0.1356,8.31,-0.02,4.231,-1.726
201012130200,-9999,0.162203,0.1706,8.31,-0.16,-1.529,-1.711
201012130230,-9999,0.152292,0.1872,8.2,-0.18,11.12,12.9
201012130300,-9999,0.138295,0.1565,8.1,-0.61,0.3475,-1.773
201012130330,-9999,0.126099,0.08221,8.19,-0.26,-0.4536,-14.8
201012130400,2.684,0.127533,0.1029,8.23,-1.02,0.3835,0.1546
201012130430,-0.193,0.121075,0.1118,8.24,-0.86,-1.001,-6.022
201012130500,-0.087,0.117883,0.1426,8.25,-1.41,-2.844,-6.82
201012130530,2.967,0.108353,0.117,8.29,-1.31,-2.328,-0.961
201012130600,-9999,0.109018,0.1954,8.38,-1.22,-6.036,-49.72
201012130630,-9999,0.106888,0.1409,8.39,-1.71,-1.079,25.54
201012130700,-9999,0.104755,0.1527,8.4,-1.91,-1.333,12.02
201012130730,2.166,0.104755,0.1579,8.4,-1.12,-1.241,-5.477
201012130800,-9999,0.107624,0.04517,8.34,4.68,-0.7652,3.142
201012130830,1.828,0.0979393,0.04982,8.37,18.51,-3.161,-3.54
201012130900,1.054,0.101646,0.1533,8.59,34.67,8.063,13.56
201012130930,0.266,0.109911,0.06736,8.65,38,1.604,1.142
201012131000,-2.392,0.107561,0.1244,8.79,61.41,10.8,2.906
201012131030,-2.895,0.124028,0.07056,9,100.94,10.86,2.5
201012131100,-1.601,0.143755,0.2155,9.26,114.4,18.44,20.79
201012131130,-4.45,0.156682,0.07814,9.49,131.97,20.42,12.32
201012131200,-9.15,0.20527,0.2811,10.19,201.21,41.11,18.38
201012131230,-7.603,0.409119,0.1717,11.47,311.69,52.35,28.3
201012131300,-9999,0.998349,0.2473,11.97,233.43,11.79,16.72
201012131330,-10.058,1.72354,0.1834,12.18,205.75,26.93,37.54
201012131400,-7.374,2.23731,0.2239,12.8,232.04,50.02,34.5
201012131430,-6.865,2.46544,0.1793,13.08,156.15,21.81,18.39
201012131500,-9999,3.87416,0.05029,14.75,252.57,-9999,36.14
201012131530,-5.685,4.40763,0.139,15.26,155.83,26.69,14.75
201012131600,-2.751,3.44013,0.07527,14.27,90.98,2.491,14.33
201012131630,-0.885,3.07777,0.08861,13.91,45.81,2.63,5.768
201012131700,0.664,2.47506,0.07521,13.29,17.54,-1.106,2.018
201012131730,0.713,1.86555,0.02952,12.39,-1.33,-0.5088,0.473
201012131800,0.246,1.27376,0.05646,11.41,-2.02,-1.245,-0.06964
201012131830,0.455,0.91951,0.0979,10.75,-2.02,-1.221,0.9104
201012131900,0.872,0.696932,0.0298,10.01,-2.02,0.6011,-0.3974
201012131930,-9999,0.554761,0.05811,9.47,-2.02,6.262,4.99
201012132000,-9999,0.470563,0.03871,9.32,-2.02,0.2749,-9999
201012132030,-9999,0.392933,0.06975,9.05,-2.02,1.451,-9999
201012132100,-9999,0.335364,0.06399,8.85,-2.02,-4.402,-9999
201012132130,-9999,0.293749,0.09794,8.93,-2.02,-16.35,-9999
201012132200,-9999,0.267068,0.1157,8.72,-2.02,-7.08,-9999
201012132230,-9999,0.247022,0.1117,8.6,-2.02,-7.704,-9999
201012132300,-9999,0.228747,0.07029,8.15,-2.02,-6.098,-9999
201012132330,-9999,0.204445,0.09349,8.04,-2.02,1.222,-9999
201012140000,-9999,0.179696,0.08618,8.04,-1.21,2.943,-9999
201012140030,-9999,0.188574,0.06966,8.23,-1.86,-4.638,-9999
201012140100,-9999,0.183548,0.07763,8.09,-0.01,0.5504,-9999
201012140130,-9999,0.169353,0.1552,8.36,0.66,-0.3257,-9999
201012140200,-9999,0.205661,0.1365,8.05,0,-0.651,-2.493
201012140230,-9999,0.172534,0.1114,7.98,0.53,0.4682,0.687
201012140300,-9999,0.156324,0.07729,8.17,0.98,0.6054,0.4491
201012140330,-9999,0.175972,0.07087,8.27,-0.02,2.937,-0.04306
201012140400,-9999,0.161653,0.09919,8.26,-0.07,0.5721,0.767
201012140430,-9999,0.161873,0.04403,8.28,-0.11,0.5373,-0.4649
201012140500,-9999,0.161217,0.05446,8.32,-0.59,0.1681,0.8464
201012140530,-9999,0.156723,0.06607,8.31,0.02,1.059,1.081
201012140600,-9999,0.152274,0.1321,8.41,0.61,0.2528,1.179
201012140630,-9999,0.154422,0.09459,8.51,0.74,-0.1039,0.4747
201012140700,-9999,0.159998,0.1303,8.41,0.57,1.815,5.558
201012140730,-9999,0.153586,0.1172,8.43,1.26,1.541,2.971
201012140800,-9999,0.154003,0.1045,8.47,4.22,1.388,3.082
201012140830,-9999,0.155156,0.1417,8.58,16.45,4.808,6.351
201012140900,-9999,0.160449,0.1172,8.76,32.61,3.298,5.296
201012140930,-9999,0.170535,0.1022,9.15,46.56,5.657,5.038
201012141000,-9999,0.199832,0.0997,9.61,72.65,9.904,16.59
201012141030,-9999,0.252484,0.1216,10.04,92.12,7.357,19.92
201012141100,-9.606,0.301869,0.1547,10.23,91.82,17.44,17.49
201012141130,-4.485,0.377985,0.1997,10.48,102.5,26.2,20.8
201012141200,-5.639,0.523851,0.2053,10.48,129.56,27.59,21.38
201012141230,-7.963,0.634203,0.171,10.51,142.34,27.05,14.45
201012141300,-9999,0.789691,0.1491,10.91,154.33,29.58,22.11
201012141330,-5.85,1.04983,0.2336,11.18,163.15,27.91,22.02
201012141400,-4.623,1.01187,0.1442,11.09,112.71,24.48,26.48
201012141430,-1.654,1.05249,0.2023,11.18,106.06,14.75,13.32
201012141500,-3.393,1.22141,0.2206,11.38,111.91,18.97,11.93
201012141530,-1.443,1.14247,0.2734,11.21,81.27,12.62,18.16
201012141600,-0.462,1.07264,0.1247,11.09,46.27,8.565,9.455
201012141630,0.001,0.930726,0.2347,10.89,22.98,12.74,6.728
201012141700,2.104,0.784095,0.2126,10.46,4.32,13.16,16.16
201012141730,2.062,0.617025,0.1806,9.98,-0.27,11.97,9.676
201012141800,2.291,0.500029,0.1901,9.57,-1.71,7.819,10.56
201012141830,1.563,0.423135,0.08457,9.51,-1.48,3.25,0.1214
201012141900,1.534,0.386176,0.1214,9.46,-1.57,2.401,4.655
201012141930,-0.814,0.345248,0.2284,9.18,-1.5,1.121,22.83
201012142000,-9999,0.285761,0.1555,8.99,-1.23,0.9561,0.7805
201012142030,0.009,0.245554,0.192,8.85,-0.92,1.774,11.28
201012142100,-9999,0.210451,0.1299,8.78,-0.79,5.049,19.23
201012142130,-9999,0.181033,0.2151,8.78,-0.64,6.222,-9999
201012142200,-9999,0.175248,0.1966,8.58,-0.85,9.534,32
201012142230,-9999,0.14666,-9999,8.29,-1.12,-9999,-9999
201012142300,-9999,0.134347,0.1804,8.26,-1.16,5.952,-9999
201012142330,-9999,0.135635,-9999,7.93,-1.4,-9999,-9999
201012150000,-9999,0.116066,0.1971,7.62,-1,3.878,9.883
201012150030,-9999,0.119103,0.2831,7.48,-1.37,-3.032,-8.673
201012150100,1.578,0.129546,0.2591,7.03,-1.72,4.219,17.33
201012150130,2.52083,0.112861,0.2016,7.08,-1.05,-0.9605,6.657
201012150200,-9999,0.147894,-9999,6.86,-1.43,-9999,-9999
201012150230,-9999,0.15897,0.09114,6.34,-1.09,7.4,6.153
201012150300,-9999,0.175072,-9999,6.09,-1.08,-9999,-9999
201012150330,-9999,0.20985,0.1078,5.83,-1.1,7.495,6.345
201012150400,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201012150430,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201012150500,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201012150530,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201012150600,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201012150630,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201012150700,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201012150730,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201012150800,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201012150830,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201012150900,-9999,0.848965,0.2383,4.78,133.99,2.785,56.69
201012150930,-5.026,3.0291,0.3178,6.29,210.8,55.45,71.92
201012151000,-5.4,4.12274,0.2978,6.74,280.56,45.62,67.23
201012151030,-7.952,4.7542,0.3978,7.69,340.47,-9999,81.07
201012151100,-3.716,5.22526,0.1129,8.01,390.57,55.35,75.88
201012151130,-3.646,5.72148,0.3401,8.66,424.99,59.27,77.29
201012151200,-5.661,5.82947,0.1371,8.89,446.28,84.8,100.5
201012151230,-6.418,6.17341,0.2824,9.28,450.47,95.97,94.43
201012151300,-8.049,6.64007,0.2707,9.98,443.41,79.43,130.6
201012151330,-5.113,7.32021,0.0946,10.74,419.65,79.49,66.75
201012151400,-5.572,7.8712,0.3147,11.45,382.16,66.96,74.67
201012151430,-5.357,7.88966,0.1535,11.31,339.54,60.67,67.3
201012151500,-6.341,7.93807,0.1912,11.57,283.4,65.08,111.4
201012151530,-2.457,7.70658,0.119,11.23,213.18,17.62,37.5
201012151600,-2.33,7.83445,0.1563,11.46,137.31,13.83,43.04
201012151630,-1.099,7.68079,0.1605,11.35,70.31,-0.2524,24.34
201012151700,0.613,6.84226,0.03906,10.66,18,-1.716,4.956
201012151730,0.618,4.27768,0.03759,7.99,-2.13,-0.8065,1.938
201012151800,1.425,3.15286,0.07057,6.83,-3.5,-1.741,2.743
201012151830,4.571,3.1628,0.09038,6.16,-3.75,-15.25,7.608
201012151900,-9999,3.29074,0.2723,5.76,-2.7,-39.77,29.01
201012151930,3.243,3.3839,0.2885,5.25,-2.97,-31.73,32.73
201012152000,1.871,3.05426,0.2463,4.46,-3.01,-26.78,18.28
201012152030,2.022,3.36651,0.2311,4.37,-3.09,-26.93,19.96
201012152100,1.207,3.17004,0.215,3.89,-3.48,-21.25,12.09
201012152130,0.789,3.43155,0.2894,3.93,-2.4,-27.25,12.24
201012152200,-9999,3.47506,0.2137,3.85,-3.59,-2.058,3.484
201012152230,1.711,2.5908,0.1942,2.57,-3.13,-17.58,11.15
201012152300,2.906,2.49244,0.2719,2.26,-3.27,-32.94,15.3
201012152330,2.203,2.4121,0.2128,1.79,-2.68,-22.48,13.45
201012160000,2.769,2.29287,0.2866,1.45,-2.46,-34.98,19.71
201012160030,4.691,2.44618,0.3531,1.5,-2.4,-43.57,26.71
201012160100,1.723,2.10007,0.2224,0.9,-2.73,-20.57,11.44
201012160130,0.251,2.01841,0.2374,0.77,-2.58,-11.51,4.848
201012160200,0.609,1.71168,0.2268,0.2,-2.47,-18.26,4.161
201012160230,1.228,1.87361,0.2211,0.21,-2.23,-22.49,11.7
201012160300,0.535,1.83695,0.1519,0.14,-2.19,-14.71,5.884
201012160330,1.052,1.60787,0.1586,-0.23,-2.04,-14.34,7.279
201012160400,-0.337,1.63854,0.1024,-0.31,-2.18,-0.555,-0.4352
201012160430,0.376,1.72837,0.09096,-0.17,-2.56,-4.231,2.608
201012160500,1.633,1.67442,0.09049,-0.47,-2.38,-8.121,4.571
201012160530,4.327,1.84956,0.1713,-0.09,-2.48,-19.73,9.622
201012160600,2.218,1.67708,0.2043,-0.53,-3.09,-18.49,7.183
201012160630,0.758,1.47876,0.1966,-0.97,-2.28,-17.02,6.157
201012160700,0.121,1.33071,0.1407,-1.27,-2.26,-13.59,3.818
201012160730,2.4,1.49311,0.2228,-1,-1.91,-33.56,13.77
201012160800,3.583,1.7493,0.2467,-0.48,11.94,-30.54,16.06
201012160830,3.943,2.02319,0.3159,0.24,64.72,-27.19,24.35
201012160900,4.561,2.30989,0.3787,1.08,138.06,6.397,37.42
201012160930,-2.076,2.49856,0.365,1.66,217.46,55.74,50.1
201012161000,-9999,2.87081,0.453,2.48,288.66,9.376,76.87
201012161030,-3.021,3.32608,0.4417,3.22,351.59,57.11,55.08
201012161100,-4.848,3.67237,0.5758,4.01,402.54,109,106.4
201012161130,-4.537,4.09502,0.5882,4.55,439.99,75.94,119.7
201012161200,-5.809,4.48473,0.6697,5.01,460.48,100.8,104.9
201012161230,-6.934,4.70016,0.636,5.36,466.21,81.68,94.82
201012161300,-8.441,5.18525,0.5997,5.91,459.15,133,83.1
201012161330,-4.293,5.50947,0.4201,6.26,436.44,73.04,68.35
201012161400,-5.44,5.63152,0.4603,6.54,400.75,90.46,96.99
201012161430,-5.402,5.42341,0.4149,5.97,352.53,81.05,92.07
201012161500,-3.415,6.13525,0.3449,7.33,293.8,55.31,54.77
201012161530,-2.5,6.55442,0.2442,7.79,222.72,43.65,74.05
201012161600,-1.304,6.81835,0.09006,8.2,142.84,16.87,30.05
201012161630,-0.382,7.10686,0.08843,8.64,73.24,-1.476,11.26
201012161700,0.828,6.00973,0.07654,7.2,19.42,-1.926,3.574
201012161730,0.624,4.64201,0.09532,5.04,-2.52,-7.42,3.772
201012161800,0.349,3.94733,0.0682,3.98,-3.36,2.457,-1.59
201012161830,2.125,3.15526,0.084,3.08,-3.18,-9.958,5.97
201012161900,1.851,2.57793,0.05959,2.17,-3.33,-3.646,4.362
201012161930,0.816,1.9836,0.05654,1.03,-3.08,-0.6885,1.001
201012162000,0.731,1.90862,0.01797,0.94,-2.07,-1.461,0.1455
201012162030,-9999,1.59607,0.1159,0.16,-3.48,22.1,-4.672
201012162100,-0.713,0.997728,0.07924,-1.24,-2.85,3.126,0.3912
201012162130,-0.413,0.90006,0.05547,-1.54,-2.41,0.4465,0.04784
201012162200,1.28,0.753658,0.05926,-1.64,-2.74,2.236,-0.1428
201012162230,-9999,0.615548,0.03244,-1.98,-2.4,-7.715,-0.08434
201012162300,0.742,0.496217,0.08045,-1.76,-2.16,-4.634,0.3085
201012162330,0.355,0.571713,0.04776,-2.19,-2.37,0.3112,0.731
201012170000,2.371,0.451827,0.04583,-2.92,-2.95,-0.9577,-0.2388
201012170030,-0.303,0.365074,0.07991,-3.4,-2.55,5.212,0.7851
201012170100,0.471,0.291785,0.086,-3.81,-2.07,-2.118,0.07072
201012170130,-9999,0.277581,0.1194,-3.85,-2.1,-7.436,2.144
201012170200,0.146,0.254603,0.06156,-3.85,-1.84,0.9564,0.4239
201012170230,-9999,0.25875,0.09417,-4.29,-2.59,-7.08,-3.58
201012170300,-9999,0.222113,0.09984,-4.38,-2.3,1.544,-3.61
201012170330,-9999,0.223438,0.03959,-4.38,-2.17,3.004,-24.93
201012170400,-9999,0.231018,0.09358,-4.92,-2.99,4.814,-6.953
201012170430,-9999,0.209583,0.08821,-5.12,-2.04,-1.305,6.647
201012170500,-9999,0.202363,0.09568,-4.77,-2.31,-14.13,-7.913
201012170530,-9999,0.231456,0.1566,-4.7,-3.39,0.2079,-16.79
201012170600,-9999,0.211746,0.0648,-5.27,-3.72,-0.5179,-2.24
201012170630,-0.58,0.202766,0.05246,-5.37,-3.63,-4.282,-1.174
201012170700,-9999,0.195499,0.0803,-5.28,-3.13,-0.8563,-6
201012170730,-9999,0.189384,0.06715,-5.16,-2.94,-13.47,-4.773
201012170800,-9999,0.21854,0.1348,-4.88,24.29,-5.733,-1.585
201012170830,0.253,0.383631,0.03584,-3.58,115.73,0.7559,1.803
201012170900,-9999,0.71038,0.0893,-1.68,187.98,5.937,1.127
201012170930,-9999,0.93191,0.08341,-0.69,235.88,-13.9,7.256
201012171000,-5.229,1.67485,0.1071,1.44,359.5,23.87,27.19
201012171030,-3.188,1.99559,0.1436,2.09,281.33,19.41,41.57
201012171100,-2.096,1.83981,0.287,1.69,355.47,44.63,50.79
201012171130,-7.212,1.98989,0.1536,2.17,523.53,83.91,37.19
201012171200,-9999,3.20269,0.1981,4.53,481.21,-9999,89.15
201012171230,-8.462,3.74231,0.3086,5.12,482.19,158.2,79.24
201012171300,-7.712,4.13993,0.1447,6.33,475.57,144.7,50.03
201012171330,-5.471,4.94304,0.2669,7.47,483.3,131.9,65.78
201012171400,-6.631,5.31116,0.3539,8.01,449.94,91.9,53.41
201012171430,-7.015,5.53149,0.3058,8.29,273.78,69.16,50.96
201012171500,-5.551,5.28771,0.2793,7.64,260.64,39.49,32.13
201012171530,-5.915,5.28682,0.3198,6.99,252.97,65.31,39.95
201012171600,-4.833,5.1081,0.3627,6.34,168.18,24.23,31.41
201012171630,-1.272,5.17449,0.3219,5.69,83.86,-7.997,56.97
201012171700,0.973,4.98064,0.3229,5.04,11.63,-34.73,18.33
201012171730,2.491,5.2482,0.2821,7.51,-1.72,-31.5,9.432
201012171800,-9999,3.87124,0.09894,6.03,-3.99,9.945,12.86
201012171830,1.282,2.55559,0.07372,3.72,-2.87,-12.5,9.303
201012171900,3.229,2.20323,0.1801,2.82,-2.44,-28.07,7.197
201012171930,0.825,1.83769,0.1304,2.04,-2.44,-5.535,3.17
201012172000,0.892,1.57065,0.111,1.43,-2.23,-7.19,1.799
201012172030,0.053,1.36213,0.04544,0.95,-2.4,-3.513,0.1621
201012172100,-9999,1.21234,0.1115,0.59,-2.14,2.612,-2.438
201012172130,3.477,1.14527,0.07916,0.33,-3.12,-11.45,2.059
201012172200,1.809,0.936839,0.1644,-0.06,-2.16,-10.83,1.399
201012172230,-9999,0.901273,0.1185,-0.23,-1.94,-33.02,2.618
201012172300,0.668,0.771645,0.08385,-0.46,-1.76,-3.257,0.6777
201012172330,1.797,0.810997,0.06998,-0.11,-2.01,-7.634,1.703
201012180000,1.937,0.74719,0.06921,-0.41,-2.02,-2.31,-0.5387
201012180030,1.328,0.600587,0.05105,-0.72,-2.02,-1.459,2.089
201012180100,-0.593,0.512957,0.1036,-0.83,-2.02,-2.491,0.6056
